game_id,start_time,status,home_team,away_team,home_score,away_score,home_money_line,away_money_line,home_spread,away_spread,home_spread_odds,away_spread_odds,total_score,over_odds,under_odds,date_scraped,id,sport_key,commence_time,bookmakers
281080,,scheduled,FC Koeln,Bayern Munich,,,,,2.0,-2.0,-113.0,-107.0,3.75,-123.0,103.0,2026-01-13 13:13:29.959027,281080.0,soccer,2026-01-14T19:30:00.000Z,"[{'key': 'actionnetwork', 'title': 'Action Network (Consensus)', 'markets': [{'key': 'spreads', 'outcomes': [{'name': 'FC Koeln', 'price': -113, 'point': 2}, {'name': 'Bayern Munich', 'price': -107, 'point': -2}]}]}]"
281126,,scheduled,SSC Napoli,Parma Calcio 1913,,,-1200.0,640.0,-1.5,1.5,-105.0,-135.0,2.5,-114.0,-111.0,2026-01-13 13:13:29.959027,281126.0,soccer,2026-01-14T17:30:00.000Z,"[{'key': 'actionnetwork', 'title': 'Action Network (Consensus)', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'SSC Napoli', 'price': -1200}, {'name': 'Parma Calcio 1913', 'price': 640}]}, {'key': 'spreads', 'outcomes': [{'name': 'SSC Napoli', 'price': -105, 'point': -1.5}, {'name': 'Parma Calcio 1913', 'price': -135, 'point': 1.5}]}]}]"
281331,,scheduled,Paris Saint-Germain,Lille,,,-625.0,400.0,-1.5,1.5,105.0,-150.0,3.5,125.0,-167.0,2026-01-13 13:13:29.959027,281331.0,soccer,2026-01-16T20:00:00.000Z,"[{'key': 'actionnetwork', 'title': 'Action Network (Consensus)', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Paris Saint-Germain', 'price': -625}, {'name': 'Lille', 'price': 400}]}, {'key': 'spreads', 'outcomes': [{'name': 'Paris Saint-Germain', 'price': 105, 'point': -1.5}, {'name': 'Lille', 'price': -150, 'point': 1.5}]}]}]"
281085,,scheduled,RB Leipzig,Freiburg,,,,,-0.75,0.75,-107.0,-113.0,3.0,-107.0,-113.0,2026-01-13 13:13:29.959027,281085.0,soccer,2026-01-14T19:30:00.000Z,"[{'key': 'actionnetwork', 'title': 'Action Network (Consensus)', 'markets': [{'key': 'spreads', 'outcomes': [{'name': 'RB Leipzig', 'price': -107, 'point': -0.75}, {'name': 'Freiburg', 'price': -113, 'point': 0.75}]}]}]"
281322,,scheduled,Espanyol,Girona,,,-275.0,190.0,-0.5,0.5,-120.0,-118.0,2.5,104.0,-139.0,2026-01-13 13:13:29.959027,281322.0,soccer,2026-01-16T20:00:00.000Z,"[{'key': 'actionnetwork', 'title': 'Action Network (Consensus)', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Espanyol', 'price': -275}, {'name': 'Girona', 'price': 190}]}, {'key': 'spreads', 'outcomes': [{'name': 'Espanyol', 'price': -120, 'point': -0.5}, {'name': 'Girona', 'price': -118, 'point': 0.5}]}]}]"
281087,,scheduled,Borussia Dortmund,Werder Bremen,,,,,-1.25,1.25,-128.0,108.0,3.0,-129.0,109.0,2026-01-13 13:13:29.959027,281087.0,soccer,2026-01-13T19:30:00.000Z,"[{'key': 'actionnetwork', 'title': 'Action Network (Consensus)', 'markets': [{'key': 'spreads', 'outcomes': [{'name': 'Borussia Dortmund', 'price': -128, 'point': -1.25}, {'name': 'Werder Bremen', 'price': 108, 'point': 1.25}]}]}]"
281079,,scheduled,Hamburger SV,Bayer Leverkusen,,,,,0.5,-0.5,-123.0,103.0,2.75,-109.0,-111.0,2026-01-13 13:13:29.959027,281079.0,soccer,2026-01-13T19:30:00.000Z,"[{'key': 'actionnetwork', 'title': 'Action Network (Consensus)', 'markets': [{'key': 'spreads', 'outcomes': [{'name': 'Hamburger SV', 'price': -123, 'point': 0.5}, {'name': 'Bayer Leverkusen', 'price': 103, 'point': -0.5}]}]}]"
281086,,scheduled,Mainz 05,FC Heidenheim,,,,,-0.75,0.75,101.0,-121.0,2.75,-108.0,-112.0,2026-01-13 13:13:29.959027,281086.0,soccer,2026-01-13T19:30:00.000Z,"[{'key': 'actionnetwork', 'title': 'Action Network (Consensus)', 'markets': [{'key': 'spreads', 'outcomes': [{'name': 'Mainz 05', 'price': 101, 'point': -0.75}, {'name': 'FC Heidenheim', 'price': -121, 'point': 0.75}]}]}]"
281259,,scheduled,Como,AC Milan,,,-105.0,-135.0,0.5,-0.5,-200.0,138.0,2.5,-100.0,-133.0,2026-01-13 13:13:29.959027,281259.0,soccer,2026-01-15T19:45:00.000Z,"[{'key': 'actionnetwork', 'title': 'Action Network (Consensus)', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Como', 'price': -105}, {'name': 'AC Milan', 'price': -135}]}, {'key': 'spreads', 'outcomes': [{'name': 'Como', 'price': -200, 'point': 0.5}, {'name': 'AC Milan', 'price': 138, 'point': -0.5}]}]}]"
281332,,scheduled,Monaco,Lorient,,,-425.0,275.0,-0.5,0.5,-190.0,130.0,2.5,-175.0,137.0,2026-01-13 13:13:29.959027,281332.0,soccer,2026-01-16T18:00:00.000Z,"[{'key': 'actionnetwork', 'title': 'Action Network (Consensus)', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Monaco', 'price': -425}, {'name': 'Lorient', 'price': 275}]}, {'key': 'spreads', 'outcomes': [{'name': 'Monaco', 'price': -190, 'point': -0.5}, {'name': 'Lorient', 'price': 130, 'point': 0.5}]}]}]"
281302,,scheduled,Werder Bremen,Eintracht Frankfurt,,,,,0.0,0.0,-106.0,-114.0,3.0,-112.0,-108.0,2026-01-13 13:13:29.959027,281302.0,soccer,2026-01-16T19:30:00.000Z,"[{'key': 'actionnetwork', 'title': 'Action Network (Consensus)', 'markets': [{'key': 'spreads', 'outcomes': [{'name': 'Werder Bremen', 'price': -106, 'point': 0}, {'name': 'Eintracht Frankfurt', 'price': -114, 'point': 0}]}]}]"
281270,,scheduled,Pisa,Atalanta,,,310.0,-475.0,0.5,-0.5,125.0,-175.0,2.5,-115.0,-115.0,2026-01-13 13:13:29.959027,281270.0,soccer,2026-01-16T19:45:00.000Z,"[{'key': 'actionnetwork', 'title': 'Action Network (Consensus)', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Pisa', 'price': 310}, {'name': 'Atalanta', 'price': -475}]}, {'key': 'spreads', 'outcomes': [{'name': 'Pisa', 'price': 125, 'point': 0.5}, {'name': 'Atalanta', 'price': -175, 'point': -0.5}]}]}]"
281258,,scheduled,Hellas Verona,Bologna,,,150.0,-200.0,0.5,-0.5,-145.0,100.0,2.5,125.0,-163.0,2026-01-13 13:13:29.959027,281258.0,soccer,2026-01-15T17:30:00.000Z,"[{'key': 'actionnetwork', 'title': 'Action Network (Consensus)', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Hellas Verona', 'price': 150}, {'name': 'Bologna', 'price': -200}]}, {'key': 'spreads', 'outcomes': [{'name': 'Hellas Verona', 'price': -145, 'point': 0.5}, {'name': 'Bologna', 'price': 100, 'point': -0.5}]}]}]"
281127,,scheduled,Inter,Lecce,,,-5000.0,1300.0,-2.5,2.5,110.0,-155.0,3.5,125.0,-167.0,2026-01-13 13:13:29.959027,281127.0,soccer,2026-01-14T19:45:00.000Z,"[{'key': 'actionnetwork', 'title': 'Action Network (Consensus)', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Inter', 'price': -5000}, {'name': 'Lecce', 'price': 1300}]}, {'key': 'spreads', 'outcomes': [{'name': 'Inter', 'price': 110, 'point': -2.5}, {'name': 'Lecce', 'price': -155, 'point': 2.5}]}]}]"
281082,,scheduled,Augsburg,Union Berlin,,,,,0.0,0.0,-122.0,102.0,2.25,-104.0,-116.0,2026-01-13 13:13:29.959027,281082.0,soccer,2026-01-15T19:30:00.000Z,"[{'key': 'actionnetwork', 'title': 'Action Network (Consensus)', 'markets': [{'key': 'spreads', 'outcomes': [{'name': 'Augsburg', 'price': -122, 'point': 0}, {'name': 'Union Berlin', 'price': 102, 'point': 0}]}]}]"
281081,,scheduled,Hoffenheim,Borussia Moenchengladbach,,,,,-0.5,0.5,-120.0,100.0,3.0,-107.0,-113.0,2026-01-13 13:13:29.959027,281081.0,soccer,2026-01-14T19:30:00.000Z,"[{'key': 'actionnetwork', 'title': 'Action Network (Consensus)', 'markets': [{'key': 'spreads', 'outcomes': [{'name': 'Hoffenheim', 'price': -120, 'point': -0.5}, {'name': 'Borussia Moenchengladbach', 'price': 100, 'point': 0.5}]}]}]"
281083,,scheduled,Wolfsburg,St. Pauli,,,-250.0,175.0,-0.5,0.5,-120.0,-119.0,2.5,-115.0,-111.0,2026-01-13 13:43:41.524544,281083.0,soccer,2026-01-14T17:30:00.000Z,"[{'key': 'actionnetwork', 'title': 'Action Network (Consensus)', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Wolfsburg', 'price': -250}, {'name': 'St. Pauli', 'price': 175}]}, {'key': 'spreads', 'outcomes': [{'name': 'Wolfsburg', 'price': -120, 'point': -0.5}, {'name': 'St. Pauli', 'price': -119, 'point': 0.5}]}]}]"
281082,,scheduled,Augsburg,Union Berlin,,,-125.0,-104.0,-0.5,0.5,138.0,-200.0,2.5,120.0,-155.0,2026-01-13 13:43:41.524544,281082.0,soccer,2026-01-15T19:30:00.000Z,"[{'key': 'actionnetwork', 'title': 'Action Network (Consensus)', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Augsburg', 'price': -125}, {'name': 'Union Berlin', 'price': -104}]}, {'key': 'spreads', 'outcomes': [{'name': 'Augsburg', 'price': 138, 'point': -0.5}, {'name': 'Union Berlin', 'price': -200, 'point': 0.5}]}]}]"
281302,,scheduled,Werder Bremen,Eintracht Frankfurt,,,-118.0,-120.0,0.5,-0.5,-200.0,138.0,2.5,-185.0,142.0,2026-01-13 13:43:41.524544,281302.0,soccer,2026-01-16T19:30:00.000Z,"[{'key': 'actionnetwork', 'title': 'Action Network (Consensus)', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Werder Bremen', 'price': -118}, {'name': 'Eintracht Frankfurt', 'price': -120}]}, {'key': 'spreads', 'outcomes': [{'name': 'Werder Bremen', 'price': -200, 'point': 0.5}, {'name': 'Eintracht Frankfurt', 'price': 138, 'point': -0.5}]}]}]"
281086,,scheduled,Mainz 05,FC Heidenheim,,,-320.0,230.0,-0.5,0.5,-145.0,110.0,2.5,-135.0,105.0,2026-01-13 13:43:41.524544,281086.0,soccer,2026-01-13T19:30:00.000Z,"[{'key': 'actionnetwork', 'title': 'Action Network (Consensus)', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Mainz 05', 'price': -320}, {'name': 'FC Heidenheim', 'price': 230}]}, {'key': 'spreads', 'outcomes': [{'name': 'Mainz 05', 'price': -145, 'point': -0.5}, {'name': 'FC Heidenheim', 'price': 110, 'point': 0.5}]}]}]"
281127,,scheduled,Inter,Lecce,,,-5000.0,1300.0,-2.5,2.5,110.0,-155.0,3.5,125.0,-170.0,2026-01-13 13:43:41.524544,281127.0,soccer,2026-01-14T19:45:00.000Z,"[{'key': 'actionnetwork', 'title': 'Action Network (Consensus)', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Inter', 'price': -5000}, {'name': 'Lecce', 'price': 1300}]}, {'key': 'spreads', 'outcomes': [{'name': 'Inter', 'price': 110, 'point': -2.5}, {'name': 'Lecce', 'price': -155, 'point': 2.5}]}]}]"
281079,,scheduled,Hamburger SV,Bayer Leverkusen,,,150.0,-200.0,0.5,-0.5,-140.0,-102.0,2.5,-145.0,110.0,2026-01-13 13:43:41.524544,281079.0,soccer,2026-01-13T19:30:00.000Z,"[{'key': 'actionnetwork', 'title': 'Action Network (Consensus)', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Hamburger SV', 'price': 150}, {'name': 'Bayer Leverkusen', 'price': -200}]}, {'key': 'spreads', 'outcomes': [{'name': 'Hamburger SV', 'price': -140, 'point': 0.5}, {'name': 'Bayer Leverkusen', 'price': -102, 'point': -0.5}]}]}]"
281080,,scheduled,FC Koeln,Bayern Munich,,,650.0,-1250.0,1.5,-1.5,120.0,-175.0,3.5,-145.0,110.0,2026-01-13 13:43:41.524544,281080.0,soccer,2026-01-14T19:30:00.000Z,"[{'key': 'actionnetwork', 'title': 'Action Network (Consensus)', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'FC Koeln', 'price': 650}, {'name': 'Bayern Munich', 'price': -1250}]}, {'key': 'spreads', 'outcomes': [{'name': 'FC Koeln', 'price': 120, 'point': 1.5}, {'name': 'Bayern Munich', 'price': -175, 'point': -1.5}]}]}]"
281087,,scheduled,Borussia Dortmund,Werder Bremen,,,-667.0,420.0,-1.5,1.5,108.0,-140.0,3.5,125.0,-161.0,2026-01-13 13:43:41.524544,281087.0,soccer,2026-01-13T19:30:00.000Z,"[{'key': 'actionnetwork', 'title': 'Action Network (Consensus)', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'Borussia Dortmund', 'price': -667}, {'name': 'Werder Bremen', 'price': 420}]}, {'key': 'spreads', 'outcomes': [{'name': 'Borussia Dortmund', 'price': 108, 'point': -1.5}, {'name': 'Werder Bremen', 'price': -140, 'point': 1.5}]}]}]"
281085,,scheduled,RB Leipzig,Freiburg,,,-300.0,220.0,-0.5,0.5,-143.0,-105.0,2.5,-175.0,135.0,2026-01-13 13:43:41.524544,281085.0,soccer,2026-01-14T19:30:00.000Z,"[{'key': 'actionnetwork', 'title': 'Action Network (Consensus)', 'markets': [{'key': 'h2h', 'outcomes': [{'name': 'RB Leipzig', 'price': -300}, {'name': 'Freiburg', 'price': 220}]}, {'key': 'spreads', 'outcomes': [{'name': 'RB Leipzig', 'price': -143, 'point': -0.5}, {'name': 'Freiburg', 'price': -105, 'point': 0.5}]}]}]"
281294,2026-01-17T17:00:00.000Z,scheduled,SSC Napoli,Sassuolo,,,-750.0,440.0,-1.5,1.5,125.0,-175.0,2.5,-100.0,-125.0,2026-01-16 10:40:59.565000,,,,
281302,2026-01-16T19:30:00.000Z,scheduled,Werder Bremen,Eintracht Frankfurt,,,-100.0,-128.0,0.5,-0.5,-200.0,140.0,2.5,-158.0,120.0,2026-01-16 10:40:59.565000,,,,
281331,2026-01-16T20:00:00.000Z,scheduled,Paris Saint-Germain,Lille,,,-1200.0,600.0,-1.5,1.5,-145.0,-100.0,3.5,-105.0,-120.0,2026-01-16 10:40:59.565000,,,,
281322,2026-01-16T20:00:00.000Z,scheduled,Espanyol,Girona,,,-300.0,210.0,-0.5,0.5,-125.0,-110.0,2.5,100.0,-134.0,2026-01-16 10:40:59.565000,,,,
281287,2026-01-17T12:30:00.000Z,scheduled,Manchester United,Manchester City,,,163.0,-222.0,0.5,-0.5,-120.0,-115.0,3.5,120.0,-155.0,2026-01-16 10:40:59.565000,,,,
281316,2026-01-17T13:00:00.000Z,scheduled,Real Madrid,Levante UD,,,-2728.0,936.0,-2.5,2.5,-100.0,-140.0,3.5,-135.0,105.0,2026-01-16 10:40:59.565000,,,,
281293,2026-01-17T14:00:00.000Z,scheduled,Udinese,Inter,,,420.0,-700.0,1.5,-1.5,-160.0,115.0,2.5,-140.0,110.0,2026-01-16 10:40:59.565000,,,,
281296,2026-01-17T14:30:00.000Z,scheduled,Hamburger SV,Borussia Moenchengladbach,,,-135.0,-102.0,-0.5,0.5,130.0,-185.0,2.5,-138.0,105.0,2026-01-16 10:40:59.565000,,,,
281298,2026-01-17T14:30:00.000Z,scheduled,Hoffenheim,Bayer Leverkusen,,,-140.0,105.0,-0.5,0.5,120.0,-175.0,3.5,118.0,-145.0,2026-01-16 10:40:59.565000,,,,
281297,2026-01-17T14:30:00.000Z,scheduled,FC Koeln,Mainz 05,,,-170.0,125.0,-0.5,0.5,105.0,-145.0,2.5,-140.0,110.0,2026-01-16 10:40:59.565000,,,,
281323,2026-01-19T20:00:00.000Z,scheduled,Elche,Sevilla,,,-165.0,120.0,-0.5,0.5,115.0,-165.0,2.5,110.0,-148.0,2026-01-16 10:40:59.565000,,,,
281285,2026-01-17T15:00:00.000Z,scheduled,Sunderland AFC,Crystal Palace,,,-133.0,-102.0,-0.5,0.5,138.0,-200.0,2.5,120.0,-155.0,2026-01-16 10:40:59.565000,,,,
281289,2026-01-17T15:00:00.000Z,scheduled,Leeds United,Fulham,,,-190.0,142.0,-0.5,0.5,105.0,-155.0,2.5,105.0,-138.0,2026-01-16 10:40:59.565000,,,,
281290,2026-01-17T15:00:00.000Z,scheduled,Chelsea,Brentford,,,-330.0,245.0,-0.5,0.5,-160.0,110.0,2.5,-161.0,127.0,2026-01-16 10:40:59.565000,,,,
281318,2026-01-17T15:15:00.000Z,scheduled,Mallorca,Athletic Bilbao,,,148.0,-200.0,0.5,-0.5,-160.0,110.0,2.5,142.0,-188.0,2026-01-16 10:40:59.565000,,,,
281303,2026-01-17T17:30:00.000Z,scheduled,RB Leipzig,Bayern Munich,,,280.0,-400.0,1.5,-1.5,-172.0,120.0,3.5,-125.0,-102.0,2026-01-16 10:40:59.565000,,,,
281332,2026-01-16T18:00:00.000Z,scheduled,Monaco,Lorient,,,-370.0,245.0,-0.5,0.5,-167.0,120.0,2.5,-185.0,137.0,2026-01-16 10:40:59.565000,,,,
282307,2026-01-19T20:00:00.000Z,scheduled,Brighton & Hove Albion,AFC Bournemouth,,,-250.0,175.0,-0.5,0.5,-125.0,-115.0,3.5,125.0,-164.0,2026-01-16 10:40:59.565000,,,,
281300,2026-01-17T14:30:00.000Z,scheduled,Wolfsburg,FC Heidenheim,,,-400.0,285.0,-0.5,1.0,-175.0,120.0,2.5,-175.0,140.0,2026-01-16 10:40:59.565000,,,,
281284,2026-01-17T15:00:00.000Z,scheduled,Tottenham Hotspur,West Ham United,,,-350.0,240.0,-0.5,0.5,-152.0,110.0,2.5,-138.0,105.0,2026-01-16 10:40:59.565000,,,,
281270,2026-01-16T19:45:00.000Z,scheduled,Pisa,Atalanta,,,370.0,-575.0,1.0,-1.0,-110.0,-110.0,2.5,-120.0,-109.0,2026-01-16 10:40:59.565000,,,,
281304,2026-01-17T14:30:00.000Z,scheduled,Borussia Dortmund,St. Pauli,,,-1177.0,579.0,-1.5,1.5,-115.0,-125.0,2.5,-150.0,115.0,2026-01-16 10:40:59.565000,,,,
281286,2026-01-17T17:30:00.000Z,scheduled,Nottingham Forest,Arsenal,,,350.0,-525.0,1.5,-1.5,-200.0,154.0,2.5,-115.0,-111.0,2026-01-16 10:40:59.565000,,,,
281288,2026-01-17T15:00:00.000Z,scheduled,Liverpool,Burnley,,,-1667.0,770.0,-1.5,1.5,-160.0,110.0,2.5,-185.0,140.0,2026-01-16 10:40:59.565000,,,,
281320,2026-01-17T17:30:00.000Z,scheduled,Osasuna,Real Oviedo,,,-350.0,240.0,-0.5,0.5,-135.0,-105.0,2.5,133.0,-175.0,2026-01-16 10:40:59.565000,,,,
281292,2026-01-18T16:30:00.000Z,scheduled,Aston Villa,Everton,,,-400.0,275.0,-0.5,0.5,-165.0,115.0,2.5,-111.0,-118.0,2026-01-16 10:40:59.565000,,,,
281325,2026-01-17T20:00:00.000Z,scheduled,Real Betis,Villarreal,,,-115.0,-115.0,0.5,-0.5,-200.0,140.0,2.5,-156.0,120.0,2026-01-16 10:40:59.565000,,,,
281326,2026-01-18T11:30:00.000Z,scheduled,Parma Calcio 1913,Genoa,,,-120.0,-115.0,-0.5,0.5,166.0,-235.0,1.5,-208.0,155.0,2026-01-16 10:40:59.565000,,,,
281301,2026-01-18T14:30:00.000Z,scheduled,VfB Stuttgart,Union Berlin,,,-400.0,275.0,-0.5,1.0,-167.0,110.0,2.5,-125.0,-102.0,2026-01-16 10:40:59.565000,,,,
281321,2026-01-18T13:00:00.000Z,scheduled,Getafe,Valencia,,,-155.0,120.0,-0.5,0.5,140.0,-200.0,1.5,-145.0,105.0,2026-01-16 10:40:59.565000,,,,
281327,2026-01-18T14:00:00.000Z,scheduled,Bologna,Fiorentina,,,-185.0,135.0,-0.5,0.5,105.0,-150.0,2.5,-102.0,-123.0,2026-01-16 10:40:59.565000,,,,
281337,2026-01-18T14:00:00.000Z,scheduled,Strasbourg,Metz,,,-500.0,340.0,-1.5,1.5,130.0,-190.0,2.5,-164.0,130.0,2026-01-16 10:40:59.565000,,,,
281319,2026-01-18T15:15:00.000Z,scheduled,Atletico Madrid,Deportivo Alaves,,,-1100.0,550.0,-1.5,1.5,100.0,-143.0,2.5,-120.0,-111.0,2026-01-16 10:40:59.565000,,,,
281330,2026-01-17T20:05:00.000Z,scheduled,Angers,Marseille,,,300.0,-450.0,0.5,-0.5,130.0,-175.0,2.5,-115.0,-110.0,2026-01-16 10:40:59.565000,,,,
281295,2026-01-17T19:45:00.000Z,scheduled,Cagliari,Juventus,,,375.0,-625.0,1.5,-1.5,-200.0,140.0,2.5,102.0,-132.0,2026-01-16 10:40:59.565000,,,,
281353,2026-01-19T19:45:00.000Z,scheduled,Lazio,Como,,,-125.0,-110.0,-0.5,0.5,154.0,-220.0,2.5,130.0,-178.0,2026-01-16 10:40:59.565000,,,,
281283,2026-01-18T14:00:00.000Z,scheduled,Wolverhampton Wanderers,Newcastle United,,,235.0,-333.0,0.5,-0.5,110.0,-152.0,2.5,-145.0,115.0,2026-01-16 10:40:59.565000,,,,
281328,2026-01-18T17:00:00.000Z,scheduled,Torino,Roma,,,162.0,-217.0,0.5,-0.5,-145.0,100.0,2.5,120.0,-156.0,2026-01-16 10:40:59.565000,,,,
281324,2026-01-18T17:30:00.000Z,scheduled,Celta Vigo,Rayo Vallecano,,,-230.0,175.0,-0.5,0.5,100.0,-145.0,2.5,120.0,-158.0,2026-01-16 10:40:59.565000,,,,
281329,2026-01-18T19:45:00.000Z,scheduled,AC Milan,Lecce,,,-1600.0,700.0,-1.5,1.5,-118.0,-118.0,2.5,-115.0,-111.0,2026-01-16 10:40:59.565000,,,,
281336,2026-01-18T19:45:00.000Z,scheduled,Lyon,Brest,,,-390.0,270.0,-0.5,1.0,-175.0,-150.0,2.5,-138.0,105.0,2026-01-16 10:40:59.565000,,,,
281317,2026-01-18T20:00:00.000Z,scheduled,Real Sociedad,Barcelona,,,295.0,-425.0,1.5,-1.5,-182.0,130.0,3.5,102.0,-130.0,2026-01-16 10:40:59.565000,,,,
281352,2026-01-19T17:30:00.000Z,scheduled,Cremonese,Hellas Verona,,,-143.0,105.0,-0.5,0.5,135.0,-200.0,2.5,130.0,-175.0,2026-01-16 10:40:59.565000,,,,
281333,2026-01-18T16:15:00.000Z,scheduled,Nantes,Paris FC,,,115.0,-150.0,0.5,-0.5,-185.0,125.0,2.5,-102.0,-125.0,2026-01-16 10:40:59.565000,,,,
281338,2026-01-18T16:15:00.000Z,scheduled,Rennes,Le Havre,,,-430.0,285.0,-0.5,0.5,-167.0,125.0,2.5,-132.0,-100.0,2026-01-16 10:40:59.565000,,,,
281335,2026-01-17T16:00:00.000Z,scheduled,Lens,Auxerre,,,-700.0,433.0,-1.5,1.5,115.0,-160.0,2.5,-140.0,110.0,2026-01-16 10:40:59.565000,,,,
281334,2026-01-17T18:00:00.000Z,scheduled,Toulouse,Nice,,,-238.0,180.0,-0.5,0.5,-115.0,-125.0,2.5,-115.0,-111.0,2026-01-16 10:40:59.565000,,,,
281299,2026-01-18T16:30:00.000Z,scheduled,Augsburg,Freiburg,,,102.0,-138.0,0.5,-0.5,-190.0,130.0,2.5,-108.0,-120.0,2026-01-16 10:40:59.565000,,,,
281270,2026-01-16T19:45:00.000Z,scheduled,Pisa,Atalanta,,,350.0,-550.0,1.0,-1.0,-110.0,-110.0,2.5,-120.0,-105.0,2026-01-16 10:42:20.902343,,,,
281289,2026-01-17T15:00:00.000Z,scheduled,Leeds United,Fulham,,,-190.0,142.0,-0.5,0.5,105.0,-155.0,2.5,105.0,-139.0,2026-01-16 10:42:20.902343,,,,
